binaryttype,name_2,path,Lenticular,Elliptical,Spiral,Other
4,42638,../Data/Efigi_images/i_mages/42638.0.jpg,0,0,1,0
1,42647,../Data/Efigi_images/i_mages/42647.0.jpg,1,0,0,0
4,42656,../Data/Efigi_images/i_mages/42656.0.jpg,0,0,1,0
4,42688,../Data/Efigi_images/i_mages/42688.0.jpg,0,0,1,0
4,42689,../Data/Efigi_images/i_mages/42689.0.jpg,0,0,1,0
4,42692,../Data/Efigi_images/i_mages/42692.0.jpg,0,0,1,0
4,42699,../Data/Efigi_images/i_mages/42699.0.jpg,0,0,1,0
4,42707,../Data/Efigi_images/i_mages/42707.0.jpg,0,0,1,0
4,42708,../Data/Efigi_images/i_mages/42708.0.jpg,0,0,1,0
4,42709,../Data/Efigi_images/i_mages/42709.0.jpg,0,0,1,0
4,42727,../Data/Efigi_images/i_mages/42727.0.jpg,0,0,1,0
1,42728,../Data/Efigi_images/i_mages/42728.0.jpg,1,0,0,0
3,42734,../Data/Efigi_images/i_mages/42734.0.jpg,0,1,0,0
4,42741,../Data/Efigi_images/i_mages/42741.0.jpg,0,0,1,0
4,42744,../Data/Efigi_images/i_mages/42744.0.jpg,0,0,1,0
4,42747,../Data/Efigi_images/i_mages/42747.0.jpg,0,0,1,0
4,42769,../Data/Efigi_images/i_mages/42769.0.jpg,0,0,1,0
4,42782,../Data/Efigi_images/i_mages/42782.0.jpg,0,0,1,0
4,42791,../Data/Efigi_images/i_mages/42791.0.jpg,0,0,1,0
1,42797,../Data/Efigi_images/i_mages/42797.0.jpg,1,0,0,0
4,42816,../Data/Efigi_images/i_mages/42816.0.jpg,0,0,1,0
3,42831,../Data/Efigi_images/i_mages/42831.0.jpg,0,1,0,0
4,42832,../Data/Efigi_images/i_mages/42832.0.jpg,0,0,1,0
4,42836,../Data/Efigi_images/i_mages/42836.0.jpg,0,0,1,0
4,42847,../Data/Efigi_images/i_mages/42847.0.jpg,0,0,1,0
4,42857,../Data/Efigi_images/i_mages/42857.0.jpg,0,0,1,0
4,42858,../Data/Efigi_images/i_mages/42858.0.jpg,0,0,1,0
4,42863,../Data/Efigi_images/i_mages/42863.0.jpg,0,0,1,0
4,42881,../Data/Efigi_images/i_mages/42881.0.jpg,0,0,1,0
4,42887,../Data/Efigi_images/i_mages/42887.0.jpg,0,0,1,0
4,42901,../Data/Efigi_images/i_mages/42901.0.jpg,0,0,1,0
4,42904,../Data/Efigi_images/i_mages/42904.0.jpg,0,0,1,0
4,42909,../Data/Efigi_images/i_mages/42909.0.jpg,0,0,1,0
4,42910,../Data/Efigi_images/i_mages/42910.0.jpg,0,0,1,0
1,42913,../Data/Efigi_images/i_mages/42913.0.jpg,1,0,0,0
1,42917,../Data/Efigi_images/i_mages/42917.0.jpg,1,0,0,0
4,42919,../Data/Efigi_images/i_mages/42919.0.jpg,0,0,1,0
4,42921,../Data/Efigi_images/i_mages/42921.0.jpg,0,0,1,0
4,42938,../Data/Efigi_images/i_mages/42938.0.jpg,0,0,1,0
4,42949,../Data/Efigi_images/i_mages/42949.0.jpg,0,0,1,0
3,42963,../Data/Efigi_images/i_mages/42963.0.jpg,0,1,0,0
4,42969,../Data/Efigi_images/i_mages/42969.0.jpg,0,0,1,0
2,42970,../Data/Efigi_images/i_mages/42970.0.jpg,1,0,0,0
4,42975,../Data/Efigi_images/i_mages/42975.0.jpg,0,0,1,0
4,42998,../Data/Efigi_images/i_mages/42998.0.jpg,0,0,1,0
4,42999,../Data/Efigi_images/i_mages/42999.0.jpg,0,0,1,0
1,43036,../Data/Efigi_images/i_mages/43036.0.jpg,1,0,0,0
4,43052,../Data/Efigi_images/i_mages/43052.0.jpg,0,0,1,0
4,43064,../Data/Efigi_images/i_mages/43064.0.jpg,0,0,1,0
4,43074,../Data/Efigi_images/i_mages/43074.0.jpg,0,0,1,0
4,43100,../Data/Efigi_images/i_mages/43100.0.jpg,0,0,1,0
4,43101,../Data/Efigi_images/i_mages/43101.0.jpg,0,0,1,0
4,43106,../Data/Efigi_images/i_mages/43106.0.jpg,0,0,1,0
4,43124,../Data/Efigi_images/i_mages/43124.0.jpg,0,0,1,0
4,43128,../Data/Efigi_images/i_mages/43128.0.jpg,0,0,1,0
4,43129,../Data/Efigi_images/i_mages/43129.0.jpg,0,0,1,0
4,43136,../Data/Efigi_images/i_mages/43136.0.jpg,0,0,1,0
1,43146,../Data/Efigi_images/i_mages/43146.0.jpg,1,0,0,0
1,43149,../Data/Efigi_images/i_mages/43149.0.jpg,1,0,0,0
2,43153,../Data/Efigi_images/i_mages/43153.0.jpg,1,0,0,0
3,43157,../Data/Efigi_images/i_mages/43157.0.jpg,0,1,0,0
4,43185,../Data/Efigi_images/i_mages/43185.0.jpg,0,0,1,0
4,43186,../Data/Efigi_images/i_mages/43186.0.jpg,0,0,1,0
4,43189,../Data/Efigi_images/i_mages/43189.0.jpg,0,0,1,0
4,43197,../Data/Efigi_images/i_mages/43197.0.jpg,0,0,1,0
4,43198,../Data/Efigi_images/i_mages/43198.0.jpg,0,0,1,0
3,43202,../Data/Efigi_images/i_mages/43202.0.jpg,0,1,0,0
4,43238,../Data/Efigi_images/i_mages/43238.0.jpg,0,0,1,0
2,43241,../Data/Efigi_images/i_mages/43241.0.jpg,1,0,0,0
4,43254,../Data/Efigi_images/i_mages/43254.0.jpg,0,0,1,0
4,43255,../Data/Efigi_images/i_mages/43255.0.jpg,0,0,1,0
4,43286,../Data/Efigi_images/i_mages/43286.0.jpg,0,0,1,0
4,43288,../Data/Efigi_images/i_mages/43288.0.jpg,0,0,1,0
4,43303,../Data/Efigi_images/i_mages/43303.0.jpg,0,0,1,0
4,43331,../Data/Efigi_images/i_mages/43331.0.jpg,0,0,1,0
4,43338,../Data/Efigi_images/i_mages/43338.0.jpg,0,0,1,0
2,43375,../Data/Efigi_images/i_mages/43375.0.jpg,1,0,0,0
4,43386,../Data/Efigi_images/i_mages/43386.0.jpg,0,0,1,0
4,43400,../Data/Efigi_images/i_mages/43400.0.jpg,0,0,1,0
4,43413,../Data/Efigi_images/i_mages/43413.0.jpg,0,0,1,0
4,43428,../Data/Efigi_images/i_mages/43428.0.jpg,0,0,1,0
1,43430,../Data/Efigi_images/i_mages/43430.0.jpg,1,0,0,0
4,43452,../Data/Efigi_images/i_mages/43452.0.jpg,0,0,1,0
4,43470,../Data/Efigi_images/i_mages/43470.0.jpg,0,0,1,0
4,43495,../Data/Efigi_images/i_mages/43495.0.jpg,0,0,1,0
4,43504,../Data/Efigi_images/i_mages/43504.0.jpg,0,0,1,0
1,43516,../Data/Efigi_images/i_mages/43516.0.jpg,1,0,0,0
4,43525,../Data/Efigi_images/i_mages/43525.0.jpg,0,0,1,0
4,43575,../Data/Efigi_images/i_mages/43575.0.jpg,0,0,1,0
4,43601,../Data/Efigi_images/i_mages/43601.0.jpg,0,0,1,0
1,43656,../Data/Efigi_images/i_mages/43656.0.jpg,1,0,0,0
1,43671,../Data/Efigi_images/i_mages/43671.0.jpg,1,0,0,0
4,43707,../Data/Efigi_images/i_mages/43707.0.jpg,0,0,1,0
4,43728,../Data/Efigi_images/i_mages/43728.0.jpg,0,0,1,0
1,43733,../Data/Efigi_images/i_mages/43733.0.jpg,1,0,0,0
4,43750,../Data/Efigi_images/i_mages/43750.0.jpg,0,0,1,0
4,43775,../Data/Efigi_images/i_mages/43775.0.jpg,0,0,1,0
4,43784,../Data/Efigi_images/i_mages/43784.0.jpg,0,0,1,0
2,43798,../Data/Efigi_images/i_mages/43798.0.jpg,1,0,0,0
4,43837,../Data/Efigi_images/i_mages/43837.0.jpg,0,0,1,0
4,43894,../Data/Efigi_images/i_mages/43894.0.jpg,0,0,1,0
4,43931,../Data/Efigi_images/i_mages/43931.0.jpg,0,0,1,0
4,43939,../Data/Efigi_images/i_mages/43939.0.jpg,0,0,1,0
4,43969,../Data/Efigi_images/i_mages/43969.0.jpg,0,0,1,0
4,43971,../Data/Efigi_images/i_mages/43971.0.jpg,0,0,1,0
4,43996,../Data/Efigi_images/i_mages/43996.0.jpg,0,0,1,0
1,43998,../Data/Efigi_images/i_mages/43998.0.jpg,1,0,0,0
4,44014,../Data/Efigi_images/i_mages/44014.0.jpg,0,0,1,0
4,44025,../Data/Efigi_images/i_mages/44025.0.jpg,0,0,1,0
4,44032,../Data/Efigi_images/i_mages/44032.0.jpg,0,0,1,0
4,44033,../Data/Efigi_images/i_mages/44033.0.jpg,0,0,1,0
4,44066,../Data/Efigi_images/i_mages/44066.0.jpg,0,0,1,0
4,44086,../Data/Efigi_images/i_mages/44086.0.jpg,0,0,1,0
4,44089,../Data/Efigi_images/i_mages/44089.0.jpg,0,0,1,0
4,44102,../Data/Efigi_images/i_mages/44102.0.jpg,0,0,1,0
4,44117,../Data/Efigi_images/i_mages/44117.0.jpg,0,0,1,0
4,44125,../Data/Efigi_images/i_mages/44125.0.jpg,0,0,1,0
4,44170,../Data/Efigi_images/i_mages/44170.0.jpg,0,0,1,0
4,44213,../Data/Efigi_images/i_mages/44213.0.jpg,0,0,1,0
4,44240,../Data/Efigi_images/i_mages/44240.0.jpg,0,0,1,0
4,44254,../Data/Efigi_images/i_mages/44254.0.jpg,0,0,1,0
1,44323,../Data/Efigi_images/i_mages/44323.0.jpg,1,0,0,0
1,44329,../Data/Efigi_images/i_mages/44329.0.jpg,1,0,0,0
4,44354,../Data/Efigi_images/i_mages/44354.0.jpg,0,0,1,0
4,44370,../Data/Efigi_images/i_mages/44370.0.jpg,0,0,1,0
2,44388,../Data/Efigi_images/i_mages/44388.0.jpg,1,0,0,0
4,44392,../Data/Efigi_images/i_mages/44392.0.jpg,0,0,1,0
4,44414,../Data/Efigi_images/i_mages/44414.0.jpg,0,0,1,0
4,44432,../Data/Efigi_images/i_mages/44432.0.jpg,0,0,1,0
4,44450,../Data/Efigi_images/i_mages/44450.0.jpg,0,0,1,0
4,44468,../Data/Efigi_images/i_mages/44468.0.jpg,0,0,1,0
4,44491,../Data/Efigi_images/i_mages/44491.0.jpg,0,0,1,0
4,44495,../Data/Efigi_images/i_mages/44495.0.jpg,0,0,1,0
4,44536,../Data/Efigi_images/i_mages/44536.0.jpg,0,0,1,0
4,44557,../Data/Efigi_images/i_mages/44557.0.jpg,0,0,1,0
2,44600,../Data/Efigi_images/i_mages/44600.0.jpg,1,0,0,0
4,44631,../Data/Efigi_images/i_mages/44631.0.jpg,0,0,1,0
4,44641,../Data/Efigi_images/i_mages/44641.0.jpg,0,0,1,0
2,44719,../Data/Efigi_images/i_mages/44719.0.jpg,1,0,0,0
4,44731,../Data/Efigi_images/i_mages/44731.0.jpg,0,0,1,0
4,44733,../Data/Efigi_images/i_mages/44733.0.jpg,0,0,1,0
4,44782,../Data/Efigi_images/i_mages/44782.0.jpg,0,0,1,0
4,44797,../Data/Efigi_images/i_mages/44797.0.jpg,0,0,1,0
2,44806,../Data/Efigi_images/i_mages/44806.0.jpg,1,0,0,0
3,44807,../Data/Efigi_images/i_mages/44807.0.jpg,0,1,0,0
4,44838,../Data/Efigi_images/i_mages/44838.0.jpg,0,0,1,0
4,44846,../Data/Efigi_images/i_mages/44846.0.jpg,0,0,1,0
4,44858,../Data/Efigi_images/i_mages/44858.0.jpg,0,0,1,0
3,44867,../Data/Efigi_images/i_mages/44867.0.jpg,0,1,0,0
2,44896,../Data/Efigi_images/i_mages/44896.0.jpg,1,0,0,0
1,44908,../Data/Efigi_images/i_mages/44908.0.jpg,1,0,0,0
4,44913,../Data/Efigi_images/i_mages/44913.0.jpg,0,0,1,0
4,44920,../Data/Efigi_images/i_mages/44920.0.jpg,0,0,1,0
4,44921,../Data/Efigi_images/i_mages/44921.0.jpg,0,0,1,0
4,44932,../Data/Efigi_images/i_mages/44932.0.jpg,0,0,1,0
4,44961,../Data/Efigi_images/i_mages/44961.0.jpg,0,0,1,0
4,44963,../Data/Efigi_images/i_mages/44963.0.jpg,0,0,1,0
4,44986,../Data/Efigi_images/i_mages/44986.0.jpg,0,0,1,0
4,45015,../Data/Efigi_images/i_mages/45015.0.jpg,0,0,1,0
4,45039,../Data/Efigi_images/i_mages/45039.0.jpg,0,0,1,0
4,45071,../Data/Efigi_images/i_mages/45071.0.jpg,0,0,1,0
4,45085,../Data/Efigi_images/i_mages/45085.0.jpg,0,0,1,0
4,45093,../Data/Efigi_images/i_mages/45093.0.jpg,0,0,1,0
4,45137,../Data/Efigi_images/i_mages/45137.0.jpg,0,0,1,0
4,45145,../Data/Efigi_images/i_mages/45145.0.jpg,0,0,1,0
4,45168,../Data/Efigi_images/i_mages/45168.0.jpg,0,0,1,0
4,45195,../Data/Efigi_images/i_mages/45195.0.jpg,0,0,1,0
3,45196,../Data/Efigi_images/i_mages/45196.0.jpg,0,1,0,0
1,45233,../Data/Efigi_images/i_mages/45233.0.jpg,1,0,0,0
3,45236,../Data/Efigi_images/i_mages/45236.0.jpg,0,1,0,0
4,45261,../Data/Efigi_images/i_mages/45261.0.jpg,0,0,1,0
4,45264,../Data/Efigi_images/i_mages/45264.0.jpg,0,0,1,0
4,45274,../Data/Efigi_images/i_mages/45274.0.jpg,0,0,1,0
4,45306,../Data/Efigi_images/i_mages/45306.0.jpg,0,0,1,0
4,45309,../Data/Efigi_images/i_mages/45309.0.jpg,0,0,1,0
4,45314,../Data/Efigi_images/i_mages/45314.0.jpg,0,0,1,0
4,45322,../Data/Efigi_images/i_mages/45322.0.jpg,0,0,1,0
4,45336,../Data/Efigi_images/i_mages/45336.0.jpg,0,0,1,0
4,45339,../Data/Efigi_images/i_mages/45339.0.jpg,0,0,1,0
4,45361,../Data/Efigi_images/i_mages/45361.0.jpg,0,0,1,0
4,45362,../Data/Efigi_images/i_mages/45362.0.jpg,0,0,1,0
4,45366,../Data/Efigi_images/i_mages/45366.0.jpg,0,0,1,0
4,45372,../Data/Efigi_images/i_mages/45372.0.jpg,0,0,1,0
4,45410,../Data/Efigi_images/i_mages/45410.0.jpg,0,0,1,0
4,45435,../Data/Efigi_images/i_mages/45435.0.jpg,0,0,1,0
4,45451,../Data/Efigi_images/i_mages/45451.0.jpg,0,0,1,0
4,45457,../Data/Efigi_images/i_mages/45457.0.jpg,0,0,1,0
3,45472,../Data/Efigi_images/i_mages/45472.0.jpg,0,1,0,0
4,45478,../Data/Efigi_images/i_mages/45478.0.jpg,0,0,1,0
4,45480,../Data/Efigi_images/i_mages/45480.0.jpg,0,0,1,0
4,45491,../Data/Efigi_images/i_mages/45491.0.jpg,0,0,1,0
3,45502,../Data/Efigi_images/i_mages/45502.0.jpg,0,1,0,0
4,45506,../Data/Efigi_images/i_mages/45506.0.jpg,0,0,1,0
2,45521,../Data/Efigi_images/i_mages/45521.0.jpg,1,0,0,0
1,45522,../Data/Efigi_images/i_mages/45522.0.jpg,1,0,0,0
2,45528,../Data/Efigi_images/i_mages/45528.0.jpg,1,0,0,0
4,45534,../Data/Efigi_images/i_mages/45534.0.jpg,0,0,1,0
4,45538,../Data/Efigi_images/i_mages/45538.0.jpg,0,0,1,0
4,45560,../Data/Efigi_images/i_mages/45560.0.jpg,0,0,1,0
4,45567,../Data/Efigi_images/i_mages/45567.0.jpg,0,0,1,0
1,45572,../Data/Efigi_images/i_mages/45572.0.jpg,1,0,0,0
4,45580,../Data/Efigi_images/i_mages/45580.0.jpg,0,0,1,0
4,45583,../Data/Efigi_images/i_mages/45583.0.jpg,0,0,1,0
2,45593,../Data/Efigi_images/i_mages/45593.0.jpg,1,0,0,0
1,45605,../Data/Efigi_images/i_mages/45605.0.jpg,1,0,0,0
4,45610,../Data/Efigi_images/i_mages/45610.0.jpg,0,0,1,0
4,45614,../Data/Efigi_images/i_mages/45614.0.jpg,0,0,1,0
2,45629,../Data/Efigi_images/i_mages/45629.0.jpg,1,0,0,0
4,45632,../Data/Efigi_images/i_mages/45632.0.jpg,0,0,1,0
4,45644,../Data/Efigi_images/i_mages/45644.0.jpg,0,0,1,0
1,45655,../Data/Efigi_images/i_mages/45655.0.jpg,1,0,0,0
4,45658,../Data/Efigi_images/i_mages/45658.0.jpg,0,0,1,0
4,45668,../Data/Efigi_images/i_mages/45668.0.jpg,0,0,1,0
4,45684,../Data/Efigi_images/i_mages/45684.0.jpg,0,0,1,0
4,45700,../Data/Efigi_images/i_mages/45700.0.jpg,0,0,1,0
1,45719,../Data/Efigi_images/i_mages/45719.0.jpg,1,0,0,0
4,45728,../Data/Efigi_images/i_mages/45728.0.jpg,0,0,1,0
4,45737,../Data/Efigi_images/i_mages/45737.0.jpg,0,0,1,0
4,45739,../Data/Efigi_images/i_mages/45739.0.jpg,0,0,1,0
4,45741,../Data/Efigi_images/i_mages/45741.0.jpg,0,0,1,0
4,45749,../Data/Efigi_images/i_mages/45749.0.jpg,0,0,1,0
4,45750,../Data/Efigi_images/i_mages/45750.0.jpg,0,0,1,0
4,45755,../Data/Efigi_images/i_mages/45755.0.jpg,0,0,1,0
3,45756,../Data/Efigi_images/i_mages/45756.0.jpg,0,1,0,0
4,45757,../Data/Efigi_images/i_mages/45757.0.jpg,0,0,1,0
4,45773,../Data/Efigi_images/i_mages/45773.0.jpg,0,0,1,0
1,45778,../Data/Efigi_images/i_mages/45778.0.jpg,1,0,0,0
4,45779,../Data/Efigi_images/i_mages/45779.0.jpg,0,0,1,0
4,45781,../Data/Efigi_images/i_mages/45781.0.jpg,0,0,1,0
2,45782,../Data/Efigi_images/i_mages/45782.0.jpg,1,0,0,0
1,45787,../Data/Efigi_images/i_mages/45787.0.jpg,1,0,0,0
4,45798,../Data/Efigi_images/i_mages/45798.0.jpg,0,0,1,0
4,45807,../Data/Efigi_images/i_mages/45807.0.jpg,0,0,1,0
4,45814,../Data/Efigi_images/i_mages/45814.0.jpg,0,0,1,0
4,45828,../Data/Efigi_images/i_mages/45828.0.jpg,0,0,1,0
4,45833,../Data/Efigi_images/i_mages/45833.0.jpg,0,0,1,0
4,45834,../Data/Efigi_images/i_mages/45834.0.jpg,0,0,1,0
4,45840,../Data/Efigi_images/i_mages/45840.0.jpg,0,0,1,0
4,45844,../Data/Efigi_images/i_mages/45844.0.jpg,0,0,1,0
4,45848,../Data/Efigi_images/i_mages/45848.0.jpg,0,0,1,0
4,45849,../Data/Efigi_images/i_mages/45849.0.jpg,0,0,1,0
4,45875,../Data/Efigi_images/i_mages/45875.0.jpg,0,0,1,0
3,45880,../Data/Efigi_images/i_mages/45880.0.jpg,0,1,0,0
4,45883,../Data/Efigi_images/i_mages/45883.0.jpg,0,0,1,0
4,45887,../Data/Efigi_images/i_mages/45887.0.jpg,0,0,1,0
4,45897,../Data/Efigi_images/i_mages/45897.0.jpg,0,0,1,0
4,45905,../Data/Efigi_images/i_mages/45905.0.jpg,0,0,1,0
4,45915,../Data/Efigi_images/i_mages/45915.0.jpg,0,0,1,0
2,45920,../Data/Efigi_images/i_mages/45920.0.jpg,1,0,0,0
4,45921,../Data/Efigi_images/i_mages/45921.0.jpg,0,0,1,0
4,45927,../Data/Efigi_images/i_mages/45927.0.jpg,0,0,1,0
4,45934,../Data/Efigi_images/i_mages/45934.0.jpg,0,0,1,0
4,45936,../Data/Efigi_images/i_mages/45936.0.jpg,0,0,1,0
4,45938,../Data/Efigi_images/i_mages/45938.0.jpg,0,0,1,0
4,45939,../Data/Efigi_images/i_mages/45939.0.jpg,0,0,1,0
4,45948,../Data/Efigi_images/i_mages/45948.0.jpg,0,0,1,0
4,45992,../Data/Efigi_images/i_mages/45992.0.jpg,0,0,1,0
4,46009,../Data/Efigi_images/i_mages/46009.0.jpg,0,0,1,0
4,46039,../Data/Efigi_images/i_mages/46039.0.jpg,0,0,1,0
4,46041,../Data/Efigi_images/i_mages/46041.0.jpg,0,0,1,0
4,46046,../Data/Efigi_images/i_mages/46046.0.jpg,0,0,1,0
4,46065,../Data/Efigi_images/i_mages/46065.0.jpg,0,0,1,0
4,46077,../Data/Efigi_images/i_mages/46077.0.jpg,0,0,1,0
4,46089,../Data/Efigi_images/i_mages/46089.0.jpg,0,0,1,0
2,46092,../Data/Efigi_images/i_mages/46092.0.jpg,1,0,0,0
4,46093,../Data/Efigi_images/i_mages/46093.0.jpg,0,0,1,0
4,46127,../Data/Efigi_images/i_mages/46127.0.jpg,0,0,1,0
1,46131,../Data/Efigi_images/i_mages/46131.0.jpg,1,0,0,0
1,46138,../Data/Efigi_images/i_mages/46138.0.jpg,1,0,0,0
4,46152,../Data/Efigi_images/i_mages/46152.0.jpg,0,0,1,0
4,46153,../Data/Efigi_images/i_mages/46153.0.jpg,0,0,1,0
4,46171,../Data/Efigi_images/i_mages/46171.0.jpg,0,0,1,0
4,46180,../Data/Efigi_images/i_mages/46180.0.jpg,0,0,1,0
1,46202,../Data/Efigi_images/i_mages/46202.0.jpg,1,0,0,0
1,46206,../Data/Efigi_images/i_mages/46206.0.jpg,1,0,0,0
4,46218,../Data/Efigi_images/i_mages/46218.0.jpg,0,0,1,0
4,46250,../Data/Efigi_images/i_mages/46250.0.jpg,0,0,1,0
4,46262,../Data/Efigi_images/i_mages/46262.0.jpg,0,0,1,0
1,46263,../Data/Efigi_images/i_mages/46263.0.jpg,1,0,0,0
4,46278,../Data/Efigi_images/i_mages/46278.0.jpg,0,0,1,0
4,46293,../Data/Efigi_images/i_mages/46293.0.jpg,0,0,1,0
4,46319,../Data/Efigi_images/i_mages/46319.0.jpg,0,0,1,0
4,46321,../Data/Efigi_images/i_mages/46321.0.jpg,0,0,1,0
4,46336,../Data/Efigi_images/i_mages/46336.0.jpg,0,0,1,0
4,46342,../Data/Efigi_images/i_mages/46342.0.jpg,0,0,1,0
4,46354,../Data/Efigi_images/i_mages/46354.0.jpg,0,0,1,0
4,46355,../Data/Efigi_images/i_mages/46355.0.jpg,0,0,1,0
4,46372,../Data/Efigi_images/i_mages/46372.0.jpg,0,0,1,0
4,46386,../Data/Efigi_images/i_mages/46386.0.jpg,0,0,1,0
4,46413,../Data/Efigi_images/i_mages/46413.0.jpg,0,0,1,0
4,46427,../Data/Efigi_images/i_mages/46427.0.jpg,0,0,1,0
2,46472,../Data/Efigi_images/i_mages/46472.0.jpg,1,0,0,0
4,46507,../Data/Efigi_images/i_mages/46507.0.jpg,0,0,1,0
4,46530,../Data/Efigi_images/i_mages/46530.0.jpg,0,0,1,0
4,46534,../Data/Efigi_images/i_mages/46534.0.jpg,0,0,1,0
4,46548,../Data/Efigi_images/i_mages/46548.0.jpg,0,0,1,0
4,46556,../Data/Efigi_images/i_mages/46556.0.jpg,0,0,1,0
4,46560,../Data/Efigi_images/i_mages/46560.0.jpg,0,0,1,0
4,46561,../Data/Efigi_images/i_mages/46561.0.jpg,0,0,1,0
4,46601,../Data/Efigi_images/i_mages/46601.0.jpg,0,0,1,0
4,46617,../Data/Efigi_images/i_mages/46617.0.jpg,0,0,1,0
4,46633,../Data/Efigi_images/i_mages/46633.0.jpg,0,0,1,0
4,46636,../Data/Efigi_images/i_mages/46636.0.jpg,0,0,1,0
4,46644,../Data/Efigi_images/i_mages/46644.0.jpg,0,0,1,0
4,46647,../Data/Efigi_images/i_mages/46647.0.jpg,0,0,1,0
4,46657,../Data/Efigi_images/i_mages/46657.0.jpg,0,0,1,0
4,46666,../Data/Efigi_images/i_mages/46666.0.jpg,0,0,1,0
4,46671,../Data/Efigi_images/i_mages/46671.0.jpg,0,0,1,0
4,46717,../Data/Efigi_images/i_mages/46717.0.jpg,0,0,1,0
4,46739,../Data/Efigi_images/i_mages/46739.0.jpg,0,0,1,0
4,46746,../Data/Efigi_images/i_mages/46746.0.jpg,0,0,1,0
4,46754,../Data/Efigi_images/i_mages/46754.0.jpg,0,0,1,0
4,46767,../Data/Efigi_images/i_mages/46767.0.jpg,0,0,1,0
4,46782,../Data/Efigi_images/i_mages/46782.0.jpg,0,0,1,0
4,46804,../Data/Efigi_images/i_mages/46804.0.jpg,0,0,1,0
3,46809,../Data/Efigi_images/i_mages/46809.0.jpg,0,1,0,0
4,46816,../Data/Efigi_images/i_mages/46816.0.jpg,0,0,1,0
1,46819,../Data/Efigi_images/i_mages/46819.0.jpg,1,0,0,0
3,46836,../Data/Efigi_images/i_mages/46836.0.jpg,0,1,0,0
4,46844,../Data/Efigi_images/i_mages/46844.0.jpg,0,0,1,0
4,46851,../Data/Efigi_images/i_mages/46851.0.jpg,0,0,1,0
2,46855,../Data/Efigi_images/i_mages/46855.0.jpg,1,0,0,0
2,46868,../Data/Efigi_images/i_mages/46868.0.jpg,1,0,0,0
4,46882,../Data/Efigi_images/i_mages/46882.0.jpg,0,0,1,0
3,46906,../Data/Efigi_images/i_mages/46906.0.jpg,0,1,0,0
1,46919,../Data/Efigi_images/i_mages/46919.0.jpg,1,0,0,0
4,46952,../Data/Efigi_images/i_mages/46952.0.jpg,0,0,1,0
4,47011,../Data/Efigi_images/i_mages/47011.0.jpg,0,0,1,0
4,47020,../Data/Efigi_images/i_mages/47020.0.jpg,0,0,1,0
4,47027,../Data/Efigi_images/i_mages/47027.0.jpg,0,0,1,0
4,47041,../Data/Efigi_images/i_mages/47041.0.jpg,0,0,1,0
4,47053,../Data/Efigi_images/i_mages/47053.0.jpg,0,0,1,0
4,47058,../Data/Efigi_images/i_mages/47058.0.jpg,0,0,1,0
4,47060,../Data/Efigi_images/i_mages/47060.0.jpg,0,0,1,0
4,47093,../Data/Efigi_images/i_mages/47093.0.jpg,0,0,1,0
1,47096,../Data/Efigi_images/i_mages/47096.0.jpg,1,0,0,0
1,47122,../Data/Efigi_images/i_mages/47122.0.jpg,1,0,0,0
4,47124,../Data/Efigi_images/i_mages/47124.0.jpg,0,0,1,0
4,47131,../Data/Efigi_images/i_mages/47131.0.jpg,0,0,1,0
4,47162,../Data/Efigi_images/i_mages/47162.0.jpg,0,0,1,0
4,47178,../Data/Efigi_images/i_mages/47178.0.jpg,0,0,1,0
4,47189,../Data/Efigi_images/i_mages/47189.0.jpg,0,0,1,0
4,47231,../Data/Efigi_images/i_mages/47231.0.jpg,0,0,1,0
4,47234,../Data/Efigi_images/i_mages/47234.0.jpg,0,0,1,0
4,47235,../Data/Efigi_images/i_mages/47235.0.jpg,0,0,1,0
4,47238,../Data/Efigi_images/i_mages/47238.0.jpg,0,0,1,0
4,47254,../Data/Efigi_images/i_mages/47254.0.jpg,0,0,1,0
3,47257,../Data/Efigi_images/i_mages/47257.0.jpg,0,1,0,0
4,47270,../Data/Efigi_images/i_mages/47270.0.jpg,0,0,1,0
1,47318,../Data/Efigi_images/i_mages/47318.0.jpg,1,0,0,0
3,47339,../Data/Efigi_images/i_mages/47339.0.jpg,0,1,0,0
4,47346,../Data/Efigi_images/i_mages/47346.0.jpg,0,0,1,0
4,47349,../Data/Efigi_images/i_mages/47349.0.jpg,0,0,1,0
4,47354,../Data/Efigi_images/i_mages/47354.0.jpg,0,0,1,0
4,47358,../Data/Efigi_images/i_mages/47358.0.jpg,0,0,1,0
4,47368,../Data/Efigi_images/i_mages/47368.0.jpg,0,0,1,0
4,47369,../Data/Efigi_images/i_mages/47369.0.jpg,0,0,1,0
4,47371,../Data/Efigi_images/i_mages/47371.0.jpg,0,0,1,0
4,47404,../Data/Efigi_images/i_mages/47404.0.jpg,0,0,1,0
4,47415,../Data/Efigi_images/i_mages/47415.0.jpg,0,0,1,0
4,47422,../Data/Efigi_images/i_mages/47422.0.jpg,0,0,1,0
4,47432,../Data/Efigi_images/i_mages/47432.0.jpg,0,0,1,0
4,47438,../Data/Efigi_images/i_mages/47438.0.jpg,0,0,1,0
3,47441,../Data/Efigi_images/i_mages/47441.0.jpg,0,1,0,0
4,47455,../Data/Efigi_images/i_mages/47455.0.jpg,0,0,1,0
4,47462,../Data/Efigi_images/i_mages/47462.0.jpg,0,0,1,0
4,47469,../Data/Efigi_images/i_mages/47469.0.jpg,0,0,1,0
